category,title,url,timestamp,articles
Singapore,"Woman fined for selling Malaysia-imported weight loss pills that contained 'poison' on Qoo10, Shopee, Instagram",https://www.channelnewsasia.com/news/singapore/woman-fined-selling-weight-loss-pills-online-sibutramine-poison-14755474,1620287814,"SINGAPORE: After trying out a weight loss product and finding it effective, a woman began importing bottles of the pills from Malaysia and selling them online to customers in Singapore via Qoo10, Shopee and Instagram. However, the Clinic K pills contained sibutramine, a substance banned in Singapore since 2010 because of an increased risk of heart attacks and strokes. After a customer reported to the Health Sciences Authority (HSA) about developing a rapid heartbeat, breathlessness and dizziness after taking the pills for two days, the seller was nabbed. Maithili Vijayakumar, 37, was fined S$6,000 by a court on Thursday (May 6) for one charge of possessing for sale 13 bottles of capsules that contained sibutramine, a poison listed under the Poisons Act. If she does not pay the fine, she will have to serve three weeks' jail in default. The court heard that Maithili ordered the pills in January 2020 for her own consumption. They were marketed to be of ""safe medical grade"" and as the ""No. 1 clinical weight-loss formula in Korea"", containing natural ingredients like amino acids and green tea extract. As Maithili found the pills effective, she began ordering more from her Malaysian supplier in Ipoh for her online account, Misty Beauty Bar, which operated on Qoo10, Shopee and Instagram. She bought more than 200 bottles for S$55 per bottle and marked up the prices to either S$99 or S$110 for each and sold most of them over two-and-a-half months. Maithili earned between S$8,000 and S$10,000 in profits. One of her customers bought a bottle for S$110 from Qoo10 in May 2020 and developed a rapid heartbeat, dizziness and other symptoms. Even after halving the dose and later discontinuing the consumption of the pills, the symptoms persisted and the woman made a report to the HSA. The authority analysed the pills and found high levels of sibutramine in them. The substance was previously a prescription-only medicine for weight loss, and was banned in Singapore since 2010 because of the increased risk of heart attacks and strokes. The level of sibutramine found in the product was double the maximum daily dose previously allowed. The marketing materials included a ""warning"" of potential effects such as nausea, dizziness, restlessness and rapid heartbeat due to the product's ""caffeine content"", but the effects are in fact associated with sibutramine. When the HSA inspected Maithili's home in June 2020, they found 13 bottles of Clinic K with 780 capsules in total and seized them. The prosecutor called for a fine of S$7,000, saying that Maithili had leveraged three online platforms with a wide pool of customers, and that adverse effects were reported in one customer. Maithili's defence lawyer urged for a fine less than S$7,000, saying his client is remorseful and had stopped selling the pills when notified by the HSA. She could have been jailed up to two years and fined up to S$10,000 for contravening the Poisons Act."
Singapore,"Repeat offender gets jail for taking upskirt videos of girls, women near SUSS, SIM and train stations",https://www.channelnewsasia.com/news/singapore/repeat-offender-gets-jail-for-taking-upskirt-videos-of-girls-14754736,1620277909,"SINGAPORE: Eight months after being released from probation for taking upskirt clips, a man resumed his voyeuristic ways, heading to train stations and going to schools to record videos of women and girls. Marcus Phua Xie Yi, 24, was given 15 weeks' jail on Thursday (May 6) after pleading guilty to 15 charges of insulting a woman's modesty, with another 28 charges taken into consideration. The court heard that Phua had been sentenced to 18 months' probation in 2016 for insulting a woman's modesty. However, he started taking upskirt videos again during his National Service, between May 2018 and October 2018. He went to places like the Singapore University of Social Sciences (SUSS) and the Singapore Institute of Management, as well as Clementi, Raffles Place and Dover train stations to target female victims. He would not only film under their skirts, but attempt to capture their faces as well, with the judge calling his actions ""brazen"". On Oct 12, 2018, a male student was walking up the stairs at an overhead bridge near SUSS when he noticed Phua in front of him behaving suspiciously and walking closely behind a woman. The male student saw Phua placing his phone near the woman's skirt, before walking past her and shifting his camera to angle it towards her face. After noting that Phua did not walk down the stairs at the other end of the overhead bridge, he spoke to some of his classmates and told them what happened. One of them confronted Phua before calling the police. Phua was arrested and his laptop revealed multiple upskirt videos he had taken of other victims. He would typically trail a victim from behind and take an upskirt video while she was on an escalator or staircase, before filming her face where possible. Defence lawyer Cory Wong of Invictus Law tried to ask for a report assessing if Phua would be suitable for a mandatory treatment order, but the prosecution objected to this. District Judge Marvin Bay said he agreed there was no basis for this, adding that ""at some point one has to draw the line"", referring to how Phua had reoffended and that it is important to ""preserve the privacy of women and girls"". Mr Wong highlighted that his client suffered from major depressive disorder. While this did not contribute to the offences, and he retained a high degree of control over his actions, Mr Wong said Phua was a ""vulnerable person"". His brother died at the age of 10, when Phua was 12, and Phua's father also died of cancer when Phua was 18 or 19, the lawyer explained. Mr Wong highlighted how Phua was under ""a shadow of early deaths"". Judge Bay said he accepted Phua's condition, but said there is a need to ensure that girls and women ""feel free to use public transport and public thoroughfares without any fear that their privacy is not surreptitiously being intruded upon"". ""I also accept that he had a maladaptive coping mechanism using voyeurism to handle personal tragedies,"" added Judge Bay, but said Phua had failed to take the opportunity to reform when he was on probation. For each charge of insulting a woman's modesty, he could have been jailed up to a year and fined."
Singapore,Clementi West death: Man charged with causing grievous hurt to teenage sister with wooden pole,https://www.channelnewsasia.com/news/singapore/clementi-west-death-teenage-sister-brother-wooden-pole-14753910,1620270014,"SINGAPORE: A 29-year-old man was charged on Thursday (May 6) with voluntarily causing grievous hurt to his sister, 10 years his junior, who later died. Huang Bocan is accused of hitting Ms Huang Baoying with a wooden pole on Tuesday at about 11pm at Block 602 Clementi West Street 1. The police said they arrived to find the woman dead. Huang, who is currently remanded, has been issued with a five-day medical certificate. The prosecution said it will apply for him to be remanded at a different division once the medical certificate expires. The judge ordered that Huang be remanded for a week, with permission to take him out for investigations. In a statement issued on Wednesday night, the police said they were alerted to an unnatural death at a residential unit along Clementi West Street 1 at about 6.30am. They found a woman lying motionless in the flat and she was pronounced dead at the scene, while her brother was arrested for voluntarily causing grievous hurt. If convicted of the charge, he could be jailed for up to 10 years and fined or caned. He will return to court next week."
CNA Insider,"Every 7.4 seconds, a woman in China faces domestic violence. Can the tide be turned?",https://www.channelnewsasia.com/news/cnainsider/every-7-4-seconds-women-china-face-domestic-violence-patriarchy-14744216,1620252900,"BEIJING: After enduring six years of attacks, Shaanxi native Yang Xi killed her husband. Life with him had been “worse than hell”, but the last straw was when he came up to her with a rope and axe. He threatened to slaughter her family, including her child, if she did not kill herself. “All those years, he’d often threaten (me) and then make good on those threats,” the 41-year-old recounted. “In that instance, all the grievances accumulated over six years — including him beating my mother and child — finally erupted.” That night, she picked up the axe and killed him. “I didn’t expect myself to have the guts to do such a thing,” she said. “Afterwards I was frightened, yet relieved to know that no one would beat me, my mother, my father and my child any more.”  It was not her first abusive relationship. When she was 17, her fiancé became violent after she asked to delay their wedding. According to her mother, he was of “inferior” character and afraid Yang would change her mind. Over two years, their relationship soured. One day, he pushed her down when they were arguing and gouged her eyes out with his hands. He was sentenced to death, according to her. Feeling like she could not survive as a blind, unmarried woman in a poor rural area, she got married twice — the second time to the man who beat and threatened her. She was sentenced to 12 years in jail for killing him and released after eight years. In jail, where she learnt how to be a masseuse, Yang said she met female inmates who had been similarly abused.  About one in four women in China are said to have experienced domestic violence. Every 7.4 seconds, another woman falls victim to this deeply entrenched problem, according to the All-China Women's Federation, the country’s largest women’s organisation. Can the world’s most populous nation stem the scourge, asks the programme Undercover Asia. ‘PATRIARCHAL POWER’ China remains a traditional society that prizes harmony in the household, arising from Confucian patriarchy. It looks like the email address you entered is not valid. And in some regions, wife-beating is a symbol of “patriarchal power”, said Ma Sainan, the chief lawyer handling marriage and family cases at Jiali Law Firm. “(Some men) don’t think of it as something immoral and may even take pride in it.”  Many women endure more than 30 episodes of violence before they seek help or go to the police, noted Lin Shuang, an anti-domestic violence volunteer in Shanghai for eight years. Even after divorcing or leaving their abuser, some victims are unable to break free. In September, a 30-year-old vlogger from Sichuan province was doused with petrol and set alight by her ex-husband while she was live-streaming at home. Lamu’s death, after she suffered 90 per cent burns, stoked a public outcry. Although a higher proportion of victims are in rural areas, domestic violence is very much present in cities. Abusers may, however, be more “secretive” in order to keep up a “glamorous” front to neighbours and colleagues, said Ma.  Shanghai resident Wei La (not her real name), a successful entrepreneur, told Undercover Asia how a “sensitive soul” she met in 2019 quickly became a manipulative man. One night when she was a few minutes late arriving at his place, his suspicions about her whereabouts turned violent. He rained punches on her head, kicked her stomach and sat on her. “I felt like I was going to die,” she said. When she seized a window of opportunity to run out of the house, he chased her and yanked her out of a taxi. She managed to get to a friend’s place only after a couple passing by stopped to help. He harassed her and threatened to harm her family and make a scene at her company. “My friend asked me why I didn’t leave him, and I had nothing to say,” she said. “It’s not that I didn’t want to leave him, but he’s like a piece of chewing gum. Even after you tear it off, there are remnants.”  GAPS IN THE LAW The authorities have taken steps in recent years to address domestic violence, but activists say gaps persist. They also highlight the role men play in ensuring that harmful norms and notions do not get passed to future generations. About 157,000 Chinese women commit suicide per year, and in a 2016 study by the All-China Women’s Federation, 60 per cent of the cases were related family violence. That year, the government introduced a domestic violence law that allows victims to obtain protection orders against their abusers. State media reported that complaints about domestic violence made to the women’s federation decreased by 8.4 per cent in 2019 compared to 2018. But observers say this is not the full picture.  “When grievous harm is inflicted, the judge still takes into account family conflict as a mitigating factor for a lighter sentence,” cited Ma, who feels that the law does not go far enough. “It’s hard to understand. If you hit someone in the street, you may face jail time of three to seven years. However, for violence in a family setting, one might get only three years, with it hardly ever going to seven years.” Some police officers are insufficiently trained to deal with domestic violence; for instance, they may tell victims their injuries are “too minor”, said Lin. According to her, victims must do “a lot of work” after going to the police, such as collecting evidence and documenting their injuries. WATCH: China's struggle with domestic violence — A potent patriarchy (46:12)  More victims are now willing to dial the police hotline, and the law requires that all calls be accepted, noted Feng Yuan, co-founder of Equality, a women’s rights and gender equality non-governmental organisation in Beijing. “But what’s the problem now? (It’s that) calls aren’t taken properly. When the police hear that it’s a family matter, they’d just give you some casual advice,” she said. “Or even when they hear that it’s domestic violence, they just dismiss it as a family matter and don’t deal with it properly.” AN EX-ABUSER’S STORY As part of efforts to reduce domestic violence against women, the China White Ribbon Volunteers Network — launched in 2013 by sexologist Fang Gang — counsels abusers.  One of its volunteers, Gu Wei, used to beat his wife so badly — with fist clenched “like an iron hammer” — over four years that she filed for divorce. While searching online for information on claiming child custody, he chanced upon a television documentary about domestic violence that, incidentally, featured Yang. He felt “miserable” after watching the women recount their experiences. He called a hotline number provided and spoke to a psychologist trained to work with abusers. He realised he had learnt violence from his father and other male relatives. His parents also saw him mistreating his wife but sided with him. Today, he is “worried” his son will pick up violent behaviour from him.  Now divorced, he has explained to his son that he had hurt the boy’s mother, so she had to leave “to protect herself”. He tells the nine-year-old that they should respect her, and lets him visit her. In 2018, the ex-abuser performed in a play called The Penis Monologues, inspired by American playwright Eve Ensler’s The Vagina Monologues. Written by Fang, it explores masculinity issues including domestic violence. In it, Gu shared that he had asked his ex-wife for five years to prove that he has given up his abusive ways. “I want these violent practices to stop in my generation,” he said. Watch this episode of Undercover Asia here. The programme airs on Saturdays at 9pm. "
Singapore,Teenager to be charged for throwing punching ball down from Bukit Batok flat,https://www.channelnewsasia.com/news/singapore/teenager-to-be-charged-throw-punching-ball-down-bukit-batok-flat-14748558,1620208048,"SINGAPORE: An 18-year-old teenager who allegedly threw a punching ball down from his flat in Bukit Batok earlier this year will be charged in court on Thursday (May 6). The punching ball had a base attached to it, a photo provided by the police showed. The teenager will be charged with a rash act, which carries a jail term of up to six months, or a fine of up to S$2,500 or both. “The police have zero tolerance against acts that endanger the lives or safety of others and will not hesitate to take action against those who blatantly disregard the law,” they said in a news release on Wednesday. The police said that they received a call for assistance at about 11.10pm on Jan 17 along Bukit Batok Street 52. Officers later established that the teenager allegedly threw the punching ball down from his residence, said the release."
Singapore,"Hotel concierge on medical leave for symptoms related to COVID-19 left home to see friend, gets jail",https://www.channelnewsasia.com/news/singapore/hotel-concierge-mc-covid-19-symptoms-stay-home-jail-14748414,1620205688,"SINGAPORE: A hotel concierge at Fullerton Hotel was given medical leave for five days after reporting a cough and runny nose, but failed to stay at home as instructed. Instead of staying at home, Prabu Rajendran went to stay over with a friend and later took a cab home without a mask, falling asleep in the vehicle and getting arrested after tussling with police officers. He was later found to have flouted conditions of his five-day medical certificate while filling up a health declaration at the police station. The 28-year-old man was given two weeks' jail on Wednesday (May 5) for one charge of failing to stay home for five days while on medical leave for acute respiratory symptoms. The court heard that Prabu reported to work at Fullerton Hotel at about 1pm on Apr 2, 2020. As he felt feverish, he told his supervisor of his condition and was told to see a doctor. He left the hotel and went to Raffles Medical Clinic in Raffles Place, where he told a doctor that he had a cough with phlegm and that his nose was runny. He was diagnosed with acute respiratory infection and given sick leave for five days from Apr 2 to Apr 6 last year. The doctor told him to stay at home for the entire duration of his MC, and the hard copy of the certificate stated he needed to do so by law. The doctor advised Prabu that he was allowed to leave home only if he needed medical assistance and asked him to get his family to help if he needed food or to call for food delivery. Prabu went home and took a nap but woke up before 9pm that day. When his friend invited him over for dinner, he agreed and took a cab to her home. He did not wear a face mask despite his symptoms. At her home, he drank alcohol and became intoxicated, and spent the night with her. The next day, when leaving his friend's home, Prabu boarded a cab to return to his home. He did not wear a mask on this trip and fell asleep along the way. When the cab arrived at his home, the taxi driver was unable to get Prabu to alight or pay the fare, so he called the police for help. Police officers who arrived at the scene tried to wake Prabu up and subsequently managed to get him to alight. When they asked him whether or not he intended to pay the cab fare, Prabu became uncooperative and started raising his voice. He was arrested after he failed to calm down and was escorted to Bedok Police Division headquarters. While filling up a health declaration there, he disclosed that he was on five days' MC. He did not have COVID-19. The prosecutor sought at least four weeks' jail, saying that Prabu had symptoms associated with COVID-19 but failed to take reasonable precautions. He left his home for about 13 hours for a frivolous reason, said Deputy Public Prosecutor Sanjiv Vaswani. He also ""displayed a wanton disregard for the safety and well-being of the general public"" and did not tell his friend he was on medical leave, he said. The defence tried to ask for the maximum fine of S$10,000. For failing to comply with the conditions to stay at home as stated in his medical certificate, Prabu could have been jailed up to six months, fined up to S$10,000, or both. Download our app or subscribe to our Telegram channel for the latest updates on the coronavirus outbreak: https://cna.asia/telegram"
Singapore,COVID-19: Banana Leaf Apolo restaurant fined for hosting 40-person birthday party,https://www.channelnewsasia.com/news/singapore/banana-leaf-apolo-restaurant-fined-hosting-party-for-40-covid-19-14748284,1620201973,"SINGAPORE: The Banana Leaf Apolo restaurant was fined S$10,000 by a court on Wednesday (May 5) for hosting a birthday party at its Little India outlet for 40 guests, with a self-service buffet. The general manager of the restaurant chain, which has been operating in Singapore since 1974, pleaded guilty to two charges of breaching COVID-19 regulations. These are for allowing 40 people to gather at the 48 Serangoon Road restaurant between 6pm and 10pm on Sep 12 last year, and for allowing some of them to make speeches. Another three charges were considered in sentencing. The court heard that the restaurant accepted an advance booking for the group for a birthday celebration on the second floor. Employees set up a sound system, microphones and a projector for customers to make speeches and to show a video montage. Food was also laid out for consumption. Safe distancing ambassadors reported that there was a large group of people celebrating on the second floor. According to the ambassadors, as well as what was captured on closed-circuit television, the customers talked and mingled across tables without a 1m safe distance, and the tables and chairs were placed close together. Customers helped themselves to food at the buffet and served it to others, and none of the employees told them not to do this. The restaurant manager was not there when safe distancing ambassadors went down, as he was on the ground floor. The prosecution sought a fine of S$10,000, or S$5,000 per proceeded charge. Deputy Public Prosecutor Stephanie Koh categorised this as ""a serious breach"", as the event lasted four hours and involved a large group of people who intermingled in close proximity. ""This was an event that did pose a high risk of transmission of virus and could have been a cluster if anyone was infected,"" said Ms Koh, adding that it did not happen in this case. She said there was ""no reason"" for the restaurant to accept such a large booking given the COVID-19 restrictions. They did not have measures to manage the movement of customers, and instead, facilitated some breaches by providing equipment, she added. The restaurant manager said in court: ""We would like to apologise for what happened and we have taken a lot of measures to ensure that this doesn't happen ever again, sir."" The company could have been fined up to S$10,000 per charge of breaching a COVID-19 regulation."
Singapore,Lawyer suspended in 2018 for focusing on victim's breast size fined by court for obstructing police,https://www.channelnewsasia.com/news/singapore/lawyer-suspended-2018-focus-victim-breast-size-obstruct-police-14748050,1620196696,"SINGAPORE: A lawyer who was suspended in 2018 for ""disgraceful"" conduct over a ""demeaning"" line of questioning towards a molestation victim was fined S$2,000 by a court on Wednesday (May 5) for obstructing the police. Wong Sin Yee, otherwise known as Edmund Wong, pleaded guilty to one count of obstructing a public servant in the discharge of his functions. He was given a discharge amounting to an acquittal for a second charge of perverting the course of justice in filing a defence case and had been administered a stern warning for this. Wong, 62, was a practising advocate and solicitor and the director of law firm S Y Wong Law Chambers at the time of the offence in 2017. The court heard that a deputy superintendent of the Singapore Police Force led a group of police officers in an operation at the back lane between Lorong 14 and Lorong 16 Geylang on the night of Jan 13, 2017. Police detained about 10 people suspected of being secret society members and were conducting checks on them when Wong arrived at the location and loitered nearby. The deputy superintendent approached Wong and asked if he was a police officer at about 10.10pm. Wong shouted at him in an angry tone, saying he was ""bigger"" than a police officer. When the officer asked him what he meant, Wong shouted that he ""is an officer from the Supreme Court"" and therefore the police officer had to call him ""sir"". His shouting drew the attention of some suspects as well as the public. When the police verified Wong's identity and asked him to leave as his behaviour was hindering their operation, Wong refused to and was arrested. The court heard that Wong has previous convictions, including disobeying an order from a public servant in 1994 and using threatening, abusive or insulting words of behaviour in 2001. The prosecutor said Wong's referring to his status as a lawyer ""sullies the good name of the legal profession"" and the fine must be sufficiently high to reflect this. Wong's lawyer said his client apologises for the wrong he has done but said the police officer was shouting at him, prompting an ""impulsive reaction"" to shout back. In 2018, Wong made headlines after the highest disciplinary body for lawyers suspended him for the maximum five years for professional misconduct. He had stared at the breasts of a victim of molestation during cross-examination and repeatedly asked if she thought she was attractive. After that, he commanded her to stand up and scrutinised her chest. His client was then accused of brushing his forearm against her breast on the train. Wong later said he was trying to mount a case claiming that the victim was unattractive and his client would not have been motivated to outrage her modesty. Any contact that took place was accidental. His client was found guilty and jailed for five months."
Singapore,Woman jailed for injecting insulin into her son for 'peaceful' death in plan to kill entire family over her childhood rape,https://www.channelnewsasia.com/news/singapore/woman-jailed-injecting-insulin-into-son-childhood-rape-14747728,1620192251,"SINGAPORE: A woman who was raped and molested by her older brother when she was a young girl developed traumatic symptoms that were triggered when she saw her brother lead a ""normal life"" by getting married and having a child. The woman, now 29, decided to set her entire family on fire and kill herself, but wanted to spare her favourite son, who was then six to seven years old, by giving him a ""peaceful"" death with less pain. She injected him with insulin on 13 occasions over seven months, giving the boy headaches, dangerously low blood sugar levels and a seizure. The woman, who cannot be named to protect the identity of her son, was given five years' jail on Wednesday (May 5) for one charge of poisoning her son. After medical staff detected something amiss with the boy's repeated hospitalisation, the woman's offences were uncovered. She was diagnosed with major depressive disorder, post-traumatic stress disorder (PTSD) and Munchausen syndrome, a disorder where a person makes up a disease. The court heard that the woman stayed with her parents and her three brothers when she was born. When she was nine to 12, one of her brothers molested and raped her. He was sentenced to a boys' home, but the woman ""hated him"" because of what he had done to her. Her relationship with her mother deteriorated as she felt her mother had taken her brother's side. The woman also asserted that her father had also raped and molested her, but this was not proven in investigations. She ran away and got married. She lived with her husband and had two daughters and a son with him. Sometime in 2017, after her father died, the mother of the accused moved to live with her. In September 2018, the brother who had raped her got married. A few months later, his wife became pregnant and the accused found out about this. The court heard that this made the accused angry with her brother for being able to move on with his life. She felt he did not deserve such happiness after what he had done to her. HER PLAN TO KILL HER FAMILY The accused decided to kill herself, her mother, her brother and her three children in September 2019, when her brother's wife gave birth. She intended to burn everyone alive with petrol, except for her only son, her favourite child. She intended to kill him by injecting insulin into him, as she did not want him to die in pain. At the same time, the boy reminded her of her brother and she began hating him. After searching online for a ""peaceful"" way to die, the woman chanced upon the use of insulin. She found that high doses could cause one's blood sugar to crash, leading to brain damage, coma, or death. She decided to use two to three insulin pens at one go and inject a high dose into the victim. She bought the pens from Malaysia and learned how to use them by watching YouTube. She administered the first dose to the boy, who was then six, in January 2019 after taking him to Causeway Point for lunch. She injected the insulin in his arm in the toilet after the meal and observed him, noticing that he became ""extra hungry"". She continued to do this between January and July 2019, administering 20 to 30 units of insulin to the boy on 13 occasions. He began feeling side effects such as severe headaches, nausea, vomiting, double vision, tinnitus, photosensitivity and numbness in fingers. He was hospitalised three times with low blood sugar levels and a hypoglycemic seizure on one occasion. Medical staff puzzled over the cause of his symptoms, and he had to be rescued with intravenous drips. In July 2019, the victim went to the zoo for a school trip. According to a teacher, he was fine, but his mother claimed he was having a seizure and administered insulin to him. The hospital later confirmed he did not have a seizure on this occasion. HOSPITAL UNCOVERS PLAN During a hospital visit on Jul 16, 2019, a therapist spoke to the victim, who said his mother had injected him with medication from a pen on many occasions on his arms and buttocks. He said he would be hungry after the medication and opened his haversack to show biscuits and sweets that were inside. Hospital staff confronted the accused that day, and after she admitted to injecting insulin into her son, the hospital called the police. The victim showed symptoms suggestive of PTSD and has been discharged into the care of child protection services. PSYCHIATRIC EVALUATION His mother was arrested and subsequently remanded. She was found to have major depressive disorder of moderate severity and PTSD, as she was directly exposed on multiple occasions to sexual violence by her biological father and brother, psychiatric reports said. She was found to be a pathological liar, with her behaviour towards her son showing her need for attention. One report found her case to be a “classic presentation of ... Munchausen syndrome by proxy”, where she created symptoms of illness in her son for attention. She also displayed strong antisocial personality traits, although they did not amount to a disorder. While her disorders substantially contributed to the offences, she was not of unsound mind at the time and she knew what she was doing, and that her actions would harm or even kill her son, the reports concluded. PROSECUTION CALLS FOR SIX YEARS' JAIL, DEFENCE ASKS FOR FOUR Deputy Public Prosecutor Bhajanvir Singh asked for six years' jail for the woman, saying she needs three to four years' treatment for rehabilitation. She cannot be relied on to be an effective and safe mother towards her children, he said. While she has shown some improvement due to the counselling, trauma-focused therapy and medication she has been receiving in remand, she remains ""an unreliable and ineffective mother"", said Mr Singh. She has also continued to lie to her cellmates, friends and prison counsellor that her son was fathered as a result of her brother's rape as she felt she would ""enjoy more sympathy"" this way, he said. While in remand, she has lost her temper at other inmates and thrown tantrums that drew disciplinary actions against her. ""This is typically a case where the accused was unable to accept the fact that her brother was able to move on with his life,"" said Mr Singh. ""Because of this inability to accept this, she harboured dangerous thoughts of killing her brother, her mother, herself and her three children. In fact, she said she intended to do this in September (2019). This coincides with the time her brother's wife gave birth."" He said the insulin injections would have continued if not for the alertness of the staff at National University Hospital, and that the accused ""played with the life of her son"". He added that the charge she faces is amalgamated and she could be jailed for up to 20 years, double the punishment as it is amalgamated and includes multiple instances of offending. Defence lawyer Ng Pei Qi said six years is not warranted, calling instead for four years' jail. She said her client was molested and raped by her father and brother since she was nine. ""Her trauma is so deep-rooted that she sees the face of her attacker in her son,"" she said, calling the case ""a tragic backlash of years of untreated trauma"". The accused is ""a slave"" to her mental disorders and felt guilty, feeding her son snacks after the injections as she felt she was countering the acts of insulin. ""The court is not sentencing a cold-blooded woman today, who cannot move on from her past, but a victim whose trauma has caught up with her,"" she said. In response, the prosecution said depression, even if severe, cannot be a licence to kill others, and that the accused knew what she was doing. ""The rape by the father is an assertion made, and not something that is borne out by investigations, while investigations revealed that she was molested and raped by her brother, there is nothing to show that she was actually raped and molested by her father,"" said Mr Singh. The judge noted that the accused's conduct was ""clearly reprehensible"", but also that she had mental disorders that substantially impaired her mental responsibility for the acts."
Singapore,"Pregnant woman jailed for abusing maid, making her eat hair and cotton wool",https://www.channelnewsasia.com/news/singapore/pregnant-woman-jailed-abusing-maid-hit-slap-eat-hair-14747500,1620187239,"SINGAPORE: A heavily pregnant woman was jailed for eight weeks on Wednesday (May 5) for abusing her domestic helper by hitting and slapping her, as well as forcing her to eat dirty cotton wool and hair off the toilet floor. Tan Hui Mei, 35, was also ordered to pay the victim S$3,200 in compensation or serve another 16 days' jail in default. Tan pleaded guilty to two charges of voluntarily causing hurt to a domestic helper, with three other charges considered in sentencing. The court heard that Tan, an administrator, lived with her husband, her mother and her three daughters at the time of the offences. The victim, a 24-year-old Indonesian woman, began working for Tan in November 2018 for S$600 a month. She was tasked with household chores, cooking and caring for Tan's youngest daughter, a toddler at the time. Sometime between November 2018 and March 2019, Tan made the victim eat a piece of dirty cotton wool on the dining table and watched as she placed it in her mouth. In the same period, she also instructed the maid to eat hair that was on the toilet floor and also watched her do so. In December 2018, the victim called the police to say that Tan had slapped her a few times as she was unhappy with her work performance, but the victim decided to return to Tan's home to continue working for her. On the morning of Mar 30, 2019, the victim bathed and fed Tan's toddler before leaving the child in a room with Tan's mother and second daughter. When the toddler began crying, the victim did not attend to her as she thought Tan's mother or other daughter would do so. Tan, who was sleeping in her own room, confronted the victim and asked why she did not take care of the toddler. When the victim tried to explain, Tan slapped both sides of her face and hit her forehead three times, causing it to swell. The victim did not retaliate and continued doing her household chores. The next night, Tan called the victim to her bedroom and said she could not sleep as her legs were aching. She asked the victim to massage her legs, but the victim fell asleep while doing so. Tan pinched her forearm and told her not to close her eyes. The victim felt pain and continued the massage. The victim later told her sister what happened, and her sister called the Centre for Domestic Employees for help. Police went to Tan's home, and the victim was taken to hospital with bruises on her forehead and arm. When Tan was first investigated, she denied committing the offences. The victim was unemployed for seven months from April 2019 until she found work with a new household in December 2019, said Deputy Public Prosecutor Kathy Chu. Ms Chu asked for at least 12 to 15 weeks' jail and a compensation order of at least S$3,200 for the victim's pain and lost earnings. OFFENCES OUT OF CHARACTER: DEFENCE Defence lawyer Genesa Tan asked at first for a probation report or a fine. When the judge rejected this, she asked for not more than six weeks' jail and a smaller compensation order. She said her client is a first-time offender and the offences are ""completely out of character for her"". Tan has been employing domestic helpers for more than 10 years with no issue, and one former maid wrote a testimonial about her good treatment. She said the instance where the victim made a previous police report resulted in no action as the police found that it was ""unfounded"". After this, Tan had made more conscientious effort to make the victim feel at home, said the lawyer. The incidents occurred in the short span of about a month, said the lawyer, adding that her client is unable to explain her actions except to say it was impulsive and she is remorseful. Tan, who is in her last trimester of pregnancy, asked to speak to the judge directly. She said she knew she was in the wrong and asked for leniency, saying she has three children and a fourth on the way, with a sickly mother who needs reminding to take her medication. ""I just want you to know, I know I am wrong, and my family needs me, and I also don't wish to give birth in prison and be separate from my children,"" she said. The judge said sentencing norms for abuse of domestic helpers are usually jail terms unless there are exceptional circumstances, which are not present in this case. He noted the two acts of physical hurt, as well as the psychological harm for the charges taken into consideration of eating cotton wool and hair."
World,2 Asian American women stabbed in San Francisco attack,https://www.channelnewsasia.com/news/world/2-asian-american-women-stabbed-in-san-francisco-attack-14747094,1620183503,"SAN FRANCISCO: Police were hunting for a man who stabbed two Asian American women without warning on Tuesday (May 4) afternoon in San Francisco's Mid-Market area. Officers were sent to 4th and Stockton streets shortly before 5pm (6.30am on Wednesday, Singapore time) and found the wounded women, who were taken to a hospital. There was no immediate word on their conditions. Witnesses told KPIX-TV that one woman appeared to be elderly and the other appeared to be in her 30s. They told the station that a man clutching a knife was walking down Market Street when he approached a bus stop, stabbed the women, and then walked away. Police didn't immediately indicate whether the women were specifically targeted or whether the attack might be a hate crime. Asian Americans have been the target of several unprovoked attacks in the San Francisco Bay Area in recent months. Prosecutors have filed assault and hate crime charges against a man accused of an attack last week in which he allegedly yelled racial slurs before knocking down Carl Chan, president of the Oakland Chinatown Chamber of Commerce. In separate San Francisco attacks in March, an 83-year-old Vietnamese man was knocked down and broke his neck in the fall, and a 77-year-old woman was similarly attacked. Police arrested a man for assault and elder abuse in both cases. Another 83-year-old man was pushed down in February, broke a hip and spent weeks in the hospital and in rehabilitation."
